"UserName","Name","Enabled","AdminCount","Must Change Password at Logon","Cannot Change Password","Password Never Expires","Reversible Password Encryption","Smartcard Logon Required","Delegation Permitted","Kerberos DES Only","Kerberos RC4","Kerberos AES-128bit","Kerberos AES-256bit","Does Not Require Pre Auth","Never Logged in","Logon Age (days)","Password Age (days)","Dormant (> 90 days)","Password Age (> 180 days)","Account Locked Out","Password Expired","Password Not Required","Delegation Type","Delegation Protocol","Delegation Services","Logon Workstations","Primary GroupID","SID","SIDHistory","HasSPN","Description","Title","Department","Company","Manager","Info","Last Logon Date","Password LastSet","Account Expiration Date","Account Expiration (days)","Mobile","Email","HomeDirectory","ProfilePath","ScriptPath","UserAccountControl","First Name","Middle Name","Last Name","Country","whenCreated","whenChanged","DistinguishedName","CanonicalName"
"ERMA_KLINE","ERMA_KLINE","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-1836","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:24:12 PM",,,"","",,,,"512","","","ERMA_KLINE","","8/27/2020 7:24:12 PM","8/27/2020 7:24:12 PM","CN=ERMA_KLINE,OU=Groups,OU=OGC,OU=Stage,DC=LAB,DC=local","LAB.local/Stage/OGC/Groups/ERMA_KLINE"
"GARTH_ASHLEY","GARTH_ASHLEY","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-3279","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:27:12 PM",,,"","",,,,"512","","","GARTH_ASHLEY","","8/27/2020 7:27:12 PM","8/27/2020 7:27:12 PM","CN=GARTH_ASHLEY,OU=ServiceAccounts,OU=AZR,OU=Stage,DC=LAB,DC=local","LAB.local/Stage/AZR/ServiceAccounts/GARTH_ASHLEY"
"ANTWAN_STEPHENS","ANTWAN_STEPHENS","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-2138","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:25:03 PM",,,"","",,,,"512","","","ANTWAN_STEPHENS","","8/27/2020 7:25:03 PM","8/27/2020 7:25:03 PM","CN=ANTWAN_STEPHENS,OU=TST,OU=Tier 1,DC=LAB,DC=local","LAB.local/Tier 1/TST/ANTWAN_STEPHENS"
"VINCENT_NOEL","VINCENT_NOEL","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-2380","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:25:30 PM",,,"","",,,,"512","","","VINCENT_NOEL","","8/27/2020 7:25:30 PM","8/27/2020 7:25:30 PM","CN=VINCENT_NOEL,OU=ServiceAccounts,OU=FIN,OU=Stage,DC=LAB,DC=local","LAB.local/Stage/FIN/ServiceAccounts/VINCENT_NOEL"
"PAM_CRANE","PAM_CRANE","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-1286","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:23:01 PM",,,"","",,,,"512","","","PAM_CRANE","","8/27/2020 7:23:01 PM","8/27/2020 7:23:01 PM","CN=PAM_CRANE,OU=Groups,OU=FSR,OU=Tier 1,DC=LAB,DC=local","LAB.local/Tier 1/FSR/Groups/PAM_CRANE"
"PENELOPE_SKINNER","PENELOPE_SKINNER","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-3844","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:28:16 PM",,,"","",,,,"512","","","PENELOPE_SKINNER","","8/27/2020 7:28:16 PM","8/27/2020 7:28:16 PM","CN=PENELOPE_SKINNER,OU=Test,OU=HRE,OU=Tier 1,DC=LAB,DC=local","LAB.local/Tier 1/HRE/Test/PENELOPE_SKINNER"
"FREDDIE_HAYS","FREDDIE_HAYS","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-1837","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:24:12 PM",,,"","",,,,"512","","","FREDDIE_HAYS","","8/27/2020 7:24:12 PM","8/27/2020 7:24:12 PM","CN=FREDDIE_HAYS,OU=Devices,OU=ITS,OU=Stage,DC=LAB,DC=local","LAB.local/Stage/ITS/Devices/FREDDIE_HAYS"
"JEWELL_FRYE","JEWELL_FRYE","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-2979","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:26:38 PM",,,"","",,,,"512","","","JEWELL_FRYE","","8/27/2020 7:26:38 PM","8/27/2020 7:26:38 PM","CN=JEWELL_FRYE,OU=ServiceAccounts,OU=SEC,OU=Stage,DC=LAB,DC=local","LAB.local/Stage/SEC/ServiceAccounts/JEWELL_FRYE"
"CLAYTON_BRIDGES","CLAYTON_BRIDGES","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-2139","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:25:03 PM",,,"","",,,,"512","","","CLAYTON_BRIDGES","","8/27/2020 7:25:03 PM","8/27/2020 7:25:03 PM","CN=CLAYTON_BRIDGES,OU=ServiceAccounts,OU=TST,OU=Stage,DC=LAB,DC=local","LAB.local/Stage/TST/ServiceAccounts/CLAYTON_BRIDGES"
"BRIAN_DENNIS","BRIAN_DENNIS","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-3280","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:27:12 PM",,,"","",,,,"512","","","BRIAN_DENNIS","","8/27/2020 7:27:12 PM","8/27/2020 7:27:12 PM","CN=BRIAN_DENNIS,OU=SEC,OU=Tier 2,DC=LAB,DC=local","LAB.local/Tier 2/SEC/BRIAN_DENNIS"
"HOLLIE_DEAN","HOLLIE_DEAN","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-1565","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:23:32 PM",,,"","",,,,"512","","","HOLLIE_DEAN","","8/27/2020 7:23:32 PM","8/27/2020 7:23:32 PM","CN=HOLLIE_DEAN,OU=Test,OU=ITS,OU=Stage,DC=LAB,DC=local","LAB.local/Stage/ITS/Test/HOLLIE_DEAN"
"KENDRICK_GRIFFIN","KENDRICK_GRIFFIN","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-2381","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:25:30 PM",,,"","",,,,"512","","","KENDRICK_GRIFFIN","","8/27/2020 7:25:30 PM","8/27/2020 7:25:30 PM","CN=KENDRICK_GRIFFIN,OU=ServiceAccounts,OU=AWS,OU=Stage,DC=LAB,DC=local","LAB.local/Stage/AWS/ServiceAccounts/KENDRICK_GRIFFIN"
"VICTOR_PEREZ","VICTOR_PEREZ","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-1287","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:23:01 PM",,,"","",,,,"512","","","VICTOR_PEREZ","","8/27/2020 7:23:01 PM","8/27/2020 7:23:01 PM","CN=VICTOR_PEREZ,OU=Test,OU=GOO,OU=Tier 2,DC=LAB,DC=local","LAB.local/Tier 2/GOO/Test/VICTOR_PEREZ"
"KATHRINE_MACDONALD","KATHRINE_MACDONALD","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-3541","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:27:42 PM",,,"","",,,,"512","","","KATHRINE_MACDONALD","","8/27/2020 7:27:42 PM","8/27/2020 7:27:42 PM","CN=KATHRINE_MACDONALD,OU=Test,OU=ITS,OU=Tier 2,DC=LAB,DC=local","LAB.local/Tier 2/ITS/Test/KATHRINE_MACDONALD"
"CONSUELO_GAMBLE","CONSUELO_GAMBLE","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-2140","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:25:03 PM",,,"","",,,,"512","","","CONSUELO_GAMBLE","","8/27/2020 7:25:03 PM","8/27/2020 7:25:03 PM","CN=CONSUELO_GAMBLE,OU=Test,OU=GOO,OU=Stage,DC=LAB,DC=local","LAB.local/Stage/GOO/Test/CONSUELO_GAMBLE"
"JEANINE_FLOYD","JEANINE_FLOYD","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-2980","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:26:38 PM",,,"","",,,,"512","","","JEANINE_FLOYD","","8/27/2020 7:26:38 PM","8/27/2020 7:26:38 PM","CN=JEANINE_FLOYD,OU=Groups,OU=AZR,OU=Tier 2,DC=LAB,DC=local","LAB.local/Tier 2/AZR/Groups/JEANINE_FLOYD"
"HILDA_SHARPE","HILDA_SHARPE","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-3845","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:28:16 PM",,,"","",,,,"512","","","HILDA_SHARPE","","8/27/2020 7:28:16 PM","8/27/2020 7:28:16 PM","CN=HILDA_SHARPE,OU=Groups,OU=BDE,OU=Tier 2,DC=LAB,DC=local","LAB.local/Tier 2/BDE/Groups/HILDA_SHARPE"
"KENDRA_CURTIS","KENDRA_CURTIS","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-3281","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:27:12 PM",,,"","",,,,"512","","","KENDRA_CURTIS","","8/27/2020 7:27:12 PM","8/27/2020 7:27:12 PM","CN=KENDRA_CURTIS,OU=ServiceAccounts,OU=TST,OU=Tier 1,DC=LAB,DC=local","LAB.local/Tier 1/TST/ServiceAccounts/KENDRA_CURTIS"
"HERBERT_HIGGINS","HERBERT_HIGGINS","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-1566","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:23:32 PM",,,"","",,,,"512","","","HERBERT_HIGGINS","","8/27/2020 7:23:32 PM","8/27/2020 7:23:32 PM","CN=HERBERT_HIGGINS,OU=Groups,OU=FSR,OU=Tier 2,DC=LAB,DC=local","LAB.local/Tier 2/FSR/Groups/HERBERT_HIGGINS"
"CONCEPCION_WILEY","CONCEPCION_WILEY","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-2382","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:25:30 PM",,,"","",,,,"512","","","CONCEPCION_WILEY","","8/27/2020 7:25:30 PM","8/27/2020 7:25:30 PM","CN=CONCEPCION_WILEY,OU=T2-Devices,OU=Tier 2,OU=Admin,DC=LAB,DC=local","LAB.local/Admin/Tier 2/T2-Devices/CONCEPCION_WILEY"
"WARREN_ENGLAND","WARREN_ENGLAND","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-1838","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:24:13 PM",,,"","",,,,"512","","","WARREN_ENGLAND","","8/27/2020 7:24:13 PM","8/27/2020 7:24:13 PM","CN=WARREN_ENGLAND,OU=ServiceAccounts,OU=BDE,OU=Tier 2,DC=LAB,DC=local","LAB.local/Tier 2/BDE/ServiceAccounts/WARREN_ENGLAND"
"371796539SA","371796539SA","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-1288","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:23:01 PM",,,"","",,,,"512","","","371796539SA","","8/27/2020 7:23:01 PM","8/27/2020 7:23:01 PM","CN=371796539SA,OU=ESM,OU=Tier 2,DC=LAB,DC=local","LAB.local/Tier 2/ESM/371796539SA"
"AUGUSTUS_ESTES","AUGUSTUS_ESTES","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-2981","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:26:38 PM",,,"","",,,,"512","","","AUGUSTUS_ESTES","","8/27/2020 7:26:38 PM","8/27/2020 7:26:38 PM","CN=AUGUSTUS_ESTES,OU=Test,OU=OGC,OU=Stage,DC=LAB,DC=local","LAB.local/Stage/OGC/Test/AUGUSTUS_ESTES"
"KELVIN_PUGH","KELVIN_PUGH","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-2141","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:25:03 PM",,,"","",,,,"512","","","KELVIN_PUGH","","8/27/2020 7:25:03 PM","8/27/2020 7:25:03 PM","CN=KELVIN_PUGH,OU=Devices,OU=BDE,OU=Stage,DC=LAB,DC=local","LAB.local/Stage/BDE/Devices/KELVIN_PUGH"
"GUADALUPE_KEITH","GUADALUPE_KEITH","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-3282","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:27:12 PM",,,"","",,,,"512","","","GUADALUPE_KEITH","","8/27/2020 7:27:12 PM","8/27/2020 7:27:12 PM","CN=GUADALUPE_KEITH,OU=TST,OU=People,DC=LAB,DC=local","LAB.local/People/TST/GUADALUPE_KEITH"
"TIMMY_MCCLURE","TIMMY_MCCLURE","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-1567","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:23:32 PM",,,"","",,,,"512","","","TIMMY_MCCLURE","","8/27/2020 7:23:32 PM","8/27/2020 7:23:33 PM","CN=TIMMY_MCCLURE,OU=Devices,OU=FIN,OU=Tier 1,DC=LAB,DC=local","LAB.local/Tier 1/FIN/Devices/TIMMY_MCCLURE"
"MEGAN_MCCOY","MEGAN_MCCOY","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-1839","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:24:13 PM",,,"","",,,,"512","","","MEGAN_MCCOY","","8/27/2020 7:24:13 PM","8/27/2020 7:24:13 PM","CN=MEGAN_MCCOY,OU=Groups,OU=TST,OU=Tier 2,DC=LAB,DC=local","LAB.local/Tier 2/TST/Groups/MEGAN_MCCOY"
"JERROLD_CARR","JERROLD_CARR","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-2383","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:25:30 PM",,,"","",,,,"512","","","JERROLD_CARR","","8/27/2020 7:25:30 PM","8/27/2020 7:25:30 PM","CN=JERROLD_CARR,OU=Devices,OU=HRE,OU=Stage,DC=LAB,DC=local","LAB.local/Stage/HRE/Devices/JERROLD_CARR"
"EUGENIA_COOKE","EUGENIA_COOKE","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-2982","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:26:38 PM",,,"","",,,,"512","","","EUGENIA_COOKE","","8/27/2020 7:26:38 PM","8/27/2020 7:26:38 PM","CN=EUGENIA_COOKE,OU=Groups,OU=FSR,OU=Tier 1,DC=LAB,DC=local","LAB.local/Tier 1/FSR/Groups/EUGENIA_COOKE"
"TERRENCE_CUNNINGHAM","TERRENCE_CUNNINGHAM","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-1289","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:23:01 PM",,,"","",,,,"512","","","TERRENCE_CUNNINGHAM","","8/27/2020 7:23:01 PM","8/27/2020 7:23:01 PM","CN=TERRENCE_CUNNINGHAM,OU=ESM,OU=Tier 2,DC=LAB,DC=local","LAB.local/Tier 2/ESM/TERRENCE_CUNNINGHAM"
"JEFFREY_HOGAN","JEFFREY_HOGAN","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-2142","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:25:04 PM",,,"","",,,,"512","","","JEFFREY_HOGAN","","8/27/2020 7:25:04 PM","8/27/2020 7:25:04 PM","CN=JEFFREY_HOGAN,OU=Test,OU=BDE,OU=Tier 2,DC=LAB,DC=local","LAB.local/Tier 2/BDE/Test/JEFFREY_HOGAN"
"WALLACE_NGUYEN","WALLACE_NGUYEN","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-3542","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:27:42 PM",,,"","",,,,"512","","","WALLACE_NGUYEN","","8/27/2020 7:27:42 PM","8/27/2020 7:27:42 PM","CN=WALLACE_NGUYEN,OU=Tier 2,OU=Admin,DC=LAB,DC=local","LAB.local/Admin/Tier 2/WALLACE_NGUYEN"
"KARLA_LANGLEY","KARLA_LANGLEY","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-2692","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:26:06 PM",,,"","",,,,"512","","","KARLA_LANGLEY","","8/27/2020 7:26:06 PM","8/27/2020 7:26:06 PM","CN=KARLA_LANGLEY,OU=Devices,OU=ITS,OU=Stage,DC=LAB,DC=local","LAB.local/Stage/ITS/Devices/KARLA_LANGLEY"
"7935256905SA","7935256905SA","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-1840","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:24:13 PM",,,"","",,,,"512","","","7935256905SA","","8/27/2020 7:24:13 PM","8/27/2020 7:24:13 PM","CN=7935256905SA,OU=Groups,OU=ESM,OU=Tier 2,DC=LAB,DC=local","LAB.local/Tier 2/ESM/Groups/7935256905SA"
"HOUSTON_MCINTYRE","HOUSTON_MCINTYRE","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-3283","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:27:12 PM",,,"","",,,,"512","","","HOUSTON_MCINTYRE","","8/27/2020 7:27:12 PM","8/27/2020 7:27:12 PM","CN=HOUSTON_MCINTYRE,OU=ITS,OU=People,DC=LAB,DC=local","LAB.local/People/ITS/HOUSTON_MCINTYRE"
"TAD_PICKETT","TAD_PICKETT","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-1568","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:23:33 PM",,,"","",,,,"512","","","TAD_PICKETT","","8/27/2020 7:23:33 PM","8/27/2020 7:23:33 PM","CN=TAD_PICKETT,OU=Groups,OU=BDE,OU=Tier 1,DC=LAB,DC=local","LAB.local/Tier 1/BDE/Groups/TAD_PICKETT"
"TERENCE_MEYER","TERENCE_MEYER","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-2384","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:25:31 PM",,,"","",,,,"512","","","TERENCE_MEYER","","8/27/2020 7:25:31 PM","8/27/2020 7:25:31 PM","CN=TERENCE_MEYER,OU=Domain Controllers,DC=LAB,DC=local","LAB.local/Domain Controllers/TERENCE_MEYER"
"LILLIE_GAMBLE","LILLIE_GAMBLE","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-2983","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:26:38 PM",,,"","",,,,"512","","","LILLIE_GAMBLE","","8/27/2020 7:26:38 PM","8/27/2020 7:26:38 PM","CN=LILLIE_GAMBLE,OU=FSR,OU=Stage,DC=LAB,DC=local","LAB.local/Stage/FSR/LILLIE_GAMBLE"
"ADRIANA_PETERS","ADRIANA_PETERS","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-1290","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:23:01 PM",,,"","",,,,"512","","","ADRIANA_PETERS","","8/27/2020 7:23:01 PM","8/27/2020 7:23:01 PM","CN=ADRIANA_PETERS,OU=Groups,OU=AWS,OU=Tier 1,DC=LAB,DC=local","LAB.local/Tier 1/AWS/Groups/ADRIANA_PETERS"
"TERESA_BROOKS","TERESA_BROOKS","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-2143","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:25:04 PM",,,"","",,,,"512","","","TERESA_BROOKS","","8/27/2020 7:25:04 PM","8/27/2020 7:25:04 PM","CN=TERESA_BROOKS,OU=Groups,OU=GOO,OU=Tier 2,DC=LAB,DC=local","LAB.local/Tier 2/GOO/Groups/TERESA_BROOKS"
"CHESTER_CHANDLER","CHESTER_CHANDLER","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-2693","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:26:06 PM",,,"","",,,,"512","","","CHESTER_CHANDLER","","8/27/2020 7:26:06 PM","8/27/2020 7:26:06 PM","CN=CHESTER_CHANDLER,OU=SEC,OU=Tier 1,DC=LAB,DC=local","LAB.local/Tier 1/SEC/CHESTER_CHANDLER"
"COLLIN_GILMORE","COLLIN_GILMORE","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-3284","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:27:12 PM",,,"","",,,,"512","","","COLLIN_GILMORE","","8/27/2020 7:27:12 PM","8/27/2020 7:27:12 PM","CN=COLLIN_GILMORE,OU=workstation_test_OU,DC=LAB,DC=local","LAB.local/workstation_test_OU/COLLIN_GILMORE"
"SANDY_BULLOCK","SANDY_BULLOCK","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-1569","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:23:33 PM",,,"","",,,,"512","","","SANDY_BULLOCK","","8/27/2020 7:23:33 PM","8/27/2020 7:23:33 PM","CN=SANDY_BULLOCK,OU=GOO,OU=Stage,DC=LAB,DC=local","LAB.local/Stage/GOO/SANDY_BULLOCK"
"VERN_CONRAD","VERN_CONRAD","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-2385","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:25:31 PM",,,"","",,,,"512","","","VERN_CONRAD","","8/27/2020 7:25:31 PM","8/27/2020 7:25:31 PM","CN=VERN_CONRAD,OU=ServiceAccounts,OU=HRE,OU=Tier 1,DC=LAB,DC=local","LAB.local/Tier 1/HRE/ServiceAccounts/VERN_CONRAD"
"OLGA_CLEVELAND","OLGA_CLEVELAND","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-2984","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:26:39 PM",,,"","",,,,"512","","","OLGA_CLEVELAND","","8/27/2020 7:26:39 PM","8/27/2020 7:26:39 PM","CN=OLGA_CLEVELAND,OU=T2-Devices,OU=Tier 2,OU=Admin,DC=LAB,DC=local","LAB.local/Admin/Tier 2/T2-Devices/OLGA_CLEVELAND"
"ERNESTINE_FLEMING","ERNESTINE_FLEMING","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-3846","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:28:16 PM",,,"","",,,,"512","","","ERNESTINE_FLEMING","","8/27/2020 7:28:16 PM","8/27/2020 7:28:16 PM","CN=ERNESTINE_FLEMING,OU=ITS,OU=Stage,DC=LAB,DC=local","LAB.local/Stage/ITS/ERNESTINE_FLEMING"
"6264054713SA","6264054713SA","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-1291","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:23:01 PM",,,"","",,,,"512","","","6264054713SA","","8/27/2020 7:23:01 PM","8/27/2020 7:23:01 PM","CN=6264054713SA,OU=OGC,OU=Stage,DC=LAB,DC=local","LAB.local/Stage/OGC/6264054713SA"
"BRAIN_BEAN","BRAIN_BEAN","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-1841","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:24:13 PM",,,"","",,,,"512","","","BRAIN_BEAN","","8/27/2020 7:24:13 PM","8/27/2020 7:24:13 PM","CN=BRAIN_BEAN,OU=Groups,OU=HRE,OU=Tier 1,DC=LAB,DC=local","LAB.local/Tier 1/HRE/Groups/BRAIN_BEAN"
"RHONDA_VEGA","RHONDA_VEGA","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-3543","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:27:42 PM",,,"","",,,,"512","","","RHONDA_VEGA","","8/27/2020 7:27:42 PM","8/27/2020 7:27:42 PM","CN=RHONDA_VEGA,OU=Test,OU=BDE,OU=Tier 1,DC=LAB,DC=local","LAB.local/Tier 1/BDE/Test/RHONDA_VEGA"
